filename,category,ocr_text,raw_ocr_text,ground_truth,raw_word_acc,processed_word_acc,raw_char_acc,processed_char_acc
Screenshot_3.png,stylized,AMAICA ROAD,"Editorial
Advisory Board

DR. LAURETTA BENDER
of Peychiatry
we York Ustrersiby

School of

JOSETTE FRANK.

Chia Shady “An

DR. C. BOWIE MILLICAN
Department of English Literature
New York University

Dr. W. W. B. SONES
Profesor of Educa
Director of Cor

lam Shady
ty of Pittiburgh

Dr, S. HARCOURT PEPPARD
‘Acting Director, Bureau of Child Guidance
Board of Education, City of New York

ACTION COMICS
A DATE WITH JUDY
ADVENTURE COMICS
ALLAMERICAN COMICS
ALLFLASH
ALL FUNNY COMICS
ALLSTAR COMICS
‘ANIMAL ANTICS.
BATMAN
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
‘SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN.
WONDER. WOMAN
WORLD'S FINEST COMICS

“4
0
THERE'S NO SUCH |,,
ANIMAL. \'4g
WE'VE HUNTED HIGH *
AND LOW,
IN LAND OF APE
AND CANNIBAL,
BUT NOWHERE To
BE FOUND
IS X, THE UNKNOWN
QUANTITY—
POOR CHAP, HE'LL NEVER
READ THE BOOKS
WITH THE SIGN THAT
MEANS “I WANT IT,
GEE.""

FOR_ EXAMPLE /
IvS YOUR
GUARANTEE
OF THE BEST
IN ANY COMIC
MAGAZINE /

225 22 ae oe
=","X is for UNKNOWN X is an unknown quantity. Nobody knows what it is. That’s why it’s called X. It’s used in mathematics and in stories. It’s always something you can’t find. Dr. Lauretta Bender, Associate Professor of Psychiatry, School of Medicine, New York University
Josette Frank, Consultant on Children’s Reading, Child Study Association of America
Dr. C. Bowie Millican, Department of English Literature, New York University
Dr. W. W. D. Sones, Professor of Education and Director of Curriculum Study, University of Pittsburgh
Dr. S. Harcourt Peppard, Acting Director, Bureau of Curriculum Development, Board of Education, City of New York ACTION COMICS
DATE WITH JUDY
ADVENTURE COMICS
ALL-AMERICAN COMICS
ALL-FLASH
ALL FUNNY COMICS
ALL-STAR COMICS
ANIMAL ANTICS
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN
WONDER WOMAN
WORLD’S FINEST COMICS DETECTIVE COMICS, No. 128, Oct., 1947. Published monthly.
205 E. 42nd St., New York 17, N.Y.
Entire contents copyright 1947 by National Comics Publications, Inc.
Editorial offices: 480 Lexington Avenue, New York 17, N.Y.
Subscription rates: In the United States and possessions, 1 year $1.00; Canada and foreign countries, $1.50 per year.
Printed in U.S.A.",0.3846,0.0,0.0324,0.0007
Screenshot_3.png,stylized,AMAICA ROAD,"Editorial
Advisory Board

DR. LAURETTA BENDER
of Peychiatry
we York Ustrersiby

School of

JOSETTE FRANK.

Chia Shady “An

DR. C. BOWIE MILLICAN
Department of English Literature
New York University

Dr. W. W. B. SONES
Profesor of Educa
Director of Cor

lam Shady
ty of Pittiburgh

Dr, S. HARCOURT PEPPARD
‘Acting Director, Bureau of Child Guidance
Board of Education, City of New York

ACTION COMICS
A DATE WITH JUDY
ADVENTURE COMICS
ALLAMERICAN COMICS
ALLFLASH
ALL FUNNY COMICS
ALLSTAR COMICS
‘ANIMAL ANTICS.
BATMAN
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
‘SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN.
WONDER. WOMAN
WORLD'S FINEST COMICS

“4
0
THERE'S NO SUCH |,,
ANIMAL. \'4g
WE'VE HUNTED HIGH *
AND LOW,
IN LAND OF APE
AND CANNIBAL,
BUT NOWHERE To
BE FOUND
IS X, THE UNKNOWN
QUANTITY—
POOR CHAP, HE'LL NEVER
READ THE BOOKS
WITH THE SIGN THAT
MEANS “I WANT IT,
GEE.""

FOR_ EXAMPLE /
IvS YOUR
GUARANTEE
OF THE BEST
IN ANY COMIC
MAGAZINE /

225 22 ae oe
=",AMAICA ROAD S EN LATE DOCKHEAD,0.0,0.3333,0.0,0.3667
Screenshot_3.png,stylized,AMAICA ROAD,"Editorial
Advisory Board

DR. LAURETTA BENDER
of Peychiatry
we York Ustrersiby

School of

JOSETTE FRANK.

Chia Shady “An

DR. C. BOWIE MILLICAN
Department of English Literature
New York University

Dr. W. W. B. SONES
Profesor of Educa
Director of Cor

lam Shady
ty of Pittiburgh

Dr, S. HARCOURT PEPPARD
‘Acting Director, Bureau of Child Guidance
Board of Education, City of New York

ACTION COMICS
A DATE WITH JUDY
ADVENTURE COMICS
ALLAMERICAN COMICS
ALLFLASH
ALL FUNNY COMICS
ALLSTAR COMICS
‘ANIMAL ANTICS.
BATMAN
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
‘SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN.
WONDER. WOMAN
WORLD'S FINEST COMICS

“4
0
THERE'S NO SUCH |,,
ANIMAL. \'4g
WE'VE HUNTED HIGH *
AND LOW,
IN LAND OF APE
AND CANNIBAL,
BUT NOWHERE To
BE FOUND
IS X, THE UNKNOWN
QUANTITY—
POOR CHAP, HE'LL NEVER
READ THE BOOKS
WITH THE SIGN THAT
MEANS “I WANT IT,
GEE.""

FOR_ EXAMPLE /
IvS YOUR
GUARANTEE
OF THE BEST
IN ANY COMIC
MAGAZINE /

225 22 ae oe
=",TO DO LIST,0.3333,0.0,0.1,0.0
Screenshot_3.png,stylized,AMAICA ROAD,"AMAICA ROAD

LATE ty DOK KHEAD","X is for UNKNOWN X is an unknown quantity. Nobody knows what it is. That’s why it’s called X. It’s used in mathematics and in stories. It’s always something you can’t find. Dr. Lauretta Bender, Associate Professor of Psychiatry, School of Medicine, New York University
Josette Frank, Consultant on Children’s Reading, Child Study Association of America
Dr. C. Bowie Millican, Department of English Literature, New York University
Dr. W. W. D. Sones, Professor of Education and Director of Curriculum Study, University of Pittsburgh
Dr. S. Harcourt Peppard, Acting Director, Bureau of Curriculum Development, Board of Education, City of New York ACTION COMICS
DATE WITH JUDY
ADVENTURE COMICS
ALL-AMERICAN COMICS
ALL-FLASH
ALL FUNNY COMICS
ALL-STAR COMICS
ANIMAL ANTICS
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN
WONDER WOMAN
WORLD’S FINEST COMICS DETECTIVE COMICS, No. 128, Oct., 1947. Published monthly.
205 E. 42nd St., New York 17, N.Y.
Entire contents copyright 1947 by National Comics Publications, Inc.
Editorial offices: 480 Lexington Avenue, New York 17, N.Y.
Subscription rates: In the United States and possessions, 1 year $1.00; Canada and foreign countries, $1.50 per year.
Printed in U.S.A.",0.0,0.0,0.0014,0.0007
Screenshot_3.png,stylized,AMAICA ROAD,"AMAICA ROAD

LATE ty DOK KHEAD",AMAICA ROAD S EN LATE DOCKHEAD,0.5,0.3333,0.5333,0.3667
Screenshot_3.png,stylized,AMAICA ROAD,"AMAICA ROAD

LATE ty DOK KHEAD",TO DO LIST,0.0,0.0,0.0,0.0
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,STAR WARS L'EMPIRE CONTRE-ATTAQUE STAR WARS MARK HAMILL – HARRISON FORD – CARRIE FISHER BILLY DEE WILLIAMS – ANTHONY DANIELS,0.0,0.0,0.0,0.0806
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,"嗯?,它、它、它在动吗?,阿噗!,嗯? 那是谁?,龙，原来是你!,哈哈哈!,轰隆!,怎么回事? ……龙?你在干嘛?,哼，我恨这个……,还有这个……,还有这个……,龙打中了麒麟的腿。,哎哟!",0.0,0.0,0.0,0.0
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,Write 'n'  Wipe Poster,0.0,0.0,0.0,0.0455
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,STAR WARS L'EMPIRE CONTRE-ATTAQUE STAR WARS MARK HAMILL – HARRISON FORD – CARRIE FISHER BILLY DEE WILLIAMS – ANTHONY DANIELS,0.0,0.0,0.0,0.0806
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,"嗯?,它、它、它在动吗?,阿噗!,嗯? 那是谁?,龙，原来是你!,哈哈哈!,轰隆!,怎么回事? ……龙?你在干嘛?,哼，我恨这个……,还有这个……,还有这个……,龙打中了麒麟的腿。,哎哟!",0.0,0.0,0.0,0.0
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",,Write 'n'  Wipe Poster,0.0,0.0,0.0,0.0455
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta",,"BRIDGE ST, A 458, TOURBRIDGE",0.0,0.2,0.0,0.1071
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta",,"OVER HERE., ANY SIGN OF HIM?, NOT YET, SIR, BUT HE HAS TO BE AROUND HERE SOME--, TIMOR? TIMOR, ARE YOU THERE?",0.0,0.0,0.0,0.0642
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta","BRIDGE ST

> A 458 |
TOURBRIDGE|","BRIDGE ST, A 458, TOURBRIDGE",0.4,0.2,0.3571,0.1071
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta","BRIDGE ST

> A 458 |
TOURBRIDGE|","OVER HERE., ANY SIGN OF HIM?, NOT YET, SIR, BUT HE HAS TO BE AROUND HERE SOME--, TIMOR? TIMOR, ARE YOU THERE?",0.0,0.0,0.0,0.0642
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .","+7
este} — te

AGUTRAREAB
$7— ROU RIE",CAUTION DANGEROUS CORNER DRIVE SLOWLY,0.0,0.0,0.0541,0.0811
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .","+7
este} — te

AGUTRAREAB
$7— ROU RIE","十一年了整整十一年系统你就不能给我好一点的天赋吗, 气抖冷……, 点赞转发",0.0,0.0,0.0,0.0
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .","CAUTION
DANGEROUS CORNER
DRIVE s SLOWLY",CAUTION DANGEROUS CORNER DRIVE SLOWLY,1.0,0.0,0.8108,0.0811
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .","CAUTION
DANGEROUS CORNER
DRIVE s SLOWLY","十一年了整整十一年系统你就不能给我好一点的天赋吗, 气抖冷……, 点赞转发",0.0,0.0,0.027,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q","ABEWUEA
Barat
KESDA

— SRDORIE

FPitBA RAK
RIRAMMAAAK AS
MMRERERS

A+ — FRITS
FN EF
XA—MAVE",最後の夜,0.0,0.0,0.0,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q","ABEWUEA
Barat
KESDA

— SRDORIE

FPitBA RAK
RIRAMMAAAK AS
MMRERERS

A+ — FRITS
FN EF
XA—MAVE","我重生以后
自带系统
这是多少人
梦寐以求的事

不过每天只能摇一次
灵根资质和先天气运
这个设定真是坑爹啊

可十一年都过来了
我又何必在乎
这么一两天呢",0.0,0.0,0.0,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q",,最後の夜,0.0,0.0,0.0,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q",,"我重生以后
自带系统
这是多少人
梦寐以求的事

不过每天只能摇一次
灵根资质和先天气运
这个设定真是坑爹啊

可十一年都过来了
我又何必在乎
这么一两天呢",0.0,0.0,0.0,0.0
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m",,"客室への立入りは
ご宿泊者のみとなります。
ご面会等はロビーにて
お願い申し上げます。
The entrance to the guest room becomes only a hotel guest
I would like the meetings in a lobby",0.0,0.5263,0.0,0.087
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m",,"OR…. SO I THOUGHT,",0.0,0.5,0.0,0.0
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m","nis
a Beene eyes

aT (iL LITES

The entrance to the quest room becomes only a hotel guest
| would like the meetings in a lobby","客室への立入りは
ご宿泊者のみとなります。
ご面会等はロビーにて
お願い申し上げます。
The entrance to the guest room becomes only a hotel guest
I would like the meetings in a lobby",0.7368,0.5263,0.029,0.087
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m","nis
a Beene eyes

aT (iL LITES

The entrance to the quest room becomes only a hotel guest
| would like the meetings in a lobby","OR…. SO I THOUGHT,",0.0,0.5,0.0,0.0
Screenshot_9.png,stylized,"“
.
¢
o , id
aid -— ow Mo we weer eet wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
os : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . ee - -
.
.
eo
: ow ase . - ~
eae e
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
- > . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne en ee ee Ed
+e Or eer WR 6 a 8 OE a Se es. SE OE ee Ee as .
. 7
*. - os
santas a i aden wee a ~ Pow... wae. a ee an en -. om % =
.
* ad et eee ~
_ - + pe. - - i me
.
5 cd eam
vn ~e . . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One . _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a en e .",,中文字牌,0.0,0.0,0.0,0.0
Screenshot_9.png,stylized,"“
.
¢
o , id
aid -— ow Mo we weer eet wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
os : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . ee - -
.
.
eo
: ow ase . - ~
eae e
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
- > . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne en ee ee Ed
+e Or eer WR 6 a 8 OE a Se es. SE OE ee Ee as .
. 7
*. - os
santas a i aden wee a ~ Pow... wae. a ee an en -. om % =
.
* ad et eee ~
_ - + pe. - - i me
.
5 cd eam
vn ~e . . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One . _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a en e .",,IT’S UNBREAKABLE. SEE? !!!?,0.0,0.0,0.0,0.037
