filename,category_x,ocr_text,detected_language,translation_en,translation_ja,translation_ur,translation_zh,status,category_y,image_path,ground_truth,notes,char_accuracy,word_accuracy
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",en,,"di@ali、Pwal=f — © . 4 ; * t「」q、「— 4 4
。 « Oe aU Oy wee
。 ！イグ：—_
— 。 *、 |
} - ええい |
7 >t ang r - = ——","di @ al i , Pw al =f — © . 4 ; * t """"q، ""- 4 4
. ""اوئے اوئے اوئے
. ! ig : -_
- *، |
} - ee i |
7 >t ang r - = ——","di @al i , Pw al =f — © 。 4 ; * t “”q , “— 4 4
。 « Oe aAU Oy wee
。 ！伊格：—_
— . *,|
} - ee 我 |
7 > 唐 r - = ——",success,,testing_images\Screenshot_4.png,Write 'n'  Wipe Poster,,0.0455,0.0
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta",en,,"「BB シェイ」について
1r |

*@
Q Sipa@o io、
< y |えー | 3Qe。 ４ａ．オルタ","re «BB Shae‘
1 ر |

*@
Q Sipa@o io،
< y | ew | 3 کیو۔ 4 اے آئی بی۔ اورٹا","重新“BB Shae”
1 r |

* @
问西帕@o io，
< y |呃| 3 问。 4 一个IB。奥尔塔",success,stylized,sample_images/stylized\Screenshot_5.png,"BRIDGE ST, A 458, TOURBRIDGE",,0.1071,0.2
Screenshot_5.png,stylized,"re «BB Shae ‘
1 r |

* @
Q Sipa@o io,
< y | ew | 3 Qe. 4 a ib. Orta",en,,"「BB シェイ」について
1r |

*@
Q Sipa@o io、
< y |えー | 3Qe。 ４ａ．オルタ","re «BB Shae‘
1 ر |

*@
Q Sipa@o io،
< y | ew | 3 کیو۔ 4 اے آئی بی۔ اورٹا","重新“BB Shae”
1 r |

* @
问西帕@o io，
< y |呃| 3 问。 4 一个IB。奥尔塔",success,manga,sample_images/manga\Screenshot_5.png,"OVER HERE., ANY SIGN OF HIM?, NOT YET, SIR, BUT HE HAS TO BE AROUND HERE SOME--, TIMOR? TIMOR, ARE YOU THERE?",,0.0642,0.0
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .",en,,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ZA 中華鍋 ~
ワット。 「a * ——— 7 q a | | q」経由
ght ¢.°= ae eae ブリー -. *
~~「私たち。 lg_s-- oo 。 << * e =) i
q ~~ = e- v= 4 '> 64 i、
-e ~ ae 。ラス &< , セ |えー | &
あいえ。 — 4 x ~ { oe —_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 パオン～4、
エス。 ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
サルエス。 7
_ — 私の 。","EeE—_— ae “— « <. ee d. —_— , ~~
he teh , ff = , q 4 _— i 4 = "" ZA wok ~
واٹ بذریعہ “a* ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ ""ہم۔ lg _ s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i،
- e ~ ae . Las &< , Se | ایک er | اور
aie — 4 x ~ { oe -—_ > Sa ee Mar p , NN ' Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es ® a "" Aime. یعنی j Sye a we a wey - oA a ao é ~ ™. : — y
سر' és. 7
_ - میرا۔","EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA 炒锅 ~
扫管笏。通过“a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~”我们。 lg_s-- oo 。 << * e =) 我
q ~~ = e- v= 4 ‘> 64 i,
-e~ae。拉斯 &< , Se |呃| &
哎呀。 — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E 。 SS 4 4 Pa-on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
萨尔斯。 7
_——我的。",success,stylized,sample_images/stylized\Screenshot_6.png,CAUTION DANGEROUS CORNER DRIVE SLOWLY,,0.0811,0.0
Screenshot_6.png,stylized,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA wok ~
wat . via “a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ "" we. lg _  s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i,
- e ~ ae . Las &< , Se | a er | &
aie . — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
Sar ' és. 7
_ — My .",en,,"EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ZA 中華鍋 ~
ワット。 「a * ——— 7 q a | | q」経由
ght ¢.°= ae eae ブリー -. *
~~「私たち。 lg_s-- oo 。 << * e =) i
q ~~ = e- v= 4 '> 64 i、
-e ~ ae 。ラス &< , セ |えー | &
あいえ。 — 4 x ~ { oe —_ > Sa ee maar p , NN ‘ Sid
y i a Se E . SS 4 4 パオン～4、
エス。 ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
サルエス。 7
_ — 私の 。","EeE—_— ae “— « <. ee d. —_— , ~~
he teh , ff = , q 4 _— i 4 = "" ZA wok ~
واٹ بذریعہ “a* ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~ ""ہم۔ lg _ s-- an oo . << * e =) i
q ~~ = e- v= 4 ‘> 64 i،
- e ~ ae . Las &< , Se | ایک er | اور
aie — 4 x ~ { oe -—_ > Sa ee Mar p , NN ' Sid
y i a Se E . SS 4 4 Pa - on ~ 4 ,
es ® a "" Aime. یعنی j Sye a we a wey - oA a ao é ~ ™. : — y
سر' és. 7
_ - میرا۔","EeE—_— ae “— « <. ee d . —_— , ~~
he teh , ff = , q 4 _— i 4 = “ ZA 炒锅 ~
扫管笏。通过“a * ——— 7 q a | | q
ght ¢.°= ae eae bree -. *
~~”我们。 lg_s-- oo 。 << * e =) 我
q ~~ = e- v= 4 ‘> 64 i,
-e~ae。拉斯 &< , Se |呃| &
哎呀。 — 4 x ~ { oe -—_ > Sa ee maar p , NN ‘ Sid
y i a Se E 。 SS 4 4 Pa-on ~ 4 ,
es. ® a “ Aime. ie j S ye a we a wey - oA a ao é ~ ™ . : — y
萨尔斯。 7
_——我的。",success,manga,sample_images/manga\Screenshot_6.png,"十一年了整整十一年系统你就不能给我好一点的天赋吗, 气抖冷……, 点赞转发",,0.0,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q",en,,"-_ WB ee、= ファ。 S
RM アイエ ロズ
SS - fi、私「耳なら7 4」
ee パッドオン oO rw t、 |
、j」
\ 。 q","-_ WB ee, = Fa. ایس
RM Aiie lo z
SS - fi , Me “ Ear if 7 4
ای پیڈ پر oO rw t، |
، ایک جے ""
\ q","-_ WB ee，= Fa。 S
RM Aiie lo z
SS-fi ，我“耳朵如果 7 4
ee Pad on oO rw t，|
, 一个 j “
\ . q",success,stylized,sample_images/stylized\Screenshot_7.png,最後の夜,,0.0,0.0
Screenshot_7.png,stylized,"-_ WB ee, = Fa. S
RM  Aiie lo z
SS - fi , Me “ Ear if 7 4
ee Pad on oO rw t, |
, an j “
\ . q",en,,"-_ WB ee、= ファ。 S
RM アイエ ロズ
SS - fi、私「耳なら7 4」
ee パッドオン oO rw t、 |
、j」
\ 。 q","-_ WB ee, = Fa. ایس
RM Aiie lo z
SS - fi , Me “ Ear if 7 4
ای پیڈ پر oO rw t، |
، ایک جے ""
\ q","-_ WB ee，= Fa。 S
RM Aiie lo z
SS-fi ，我“耳朵如果 7 4
ee Pad on oO rw t，|
, 一个 j “
\ . q",success,manga,sample_images/manga\Screenshot.7.png,"我重生以后
自带系统
这是多少人
梦寐以求的事

不过每天只能摇一次
灵根资质和先天气运
这个设定真是坑爹啊

可十一年都过来了
我又何必在乎
这么一两天呢",,0.0,0.0
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m",en,,"-。 os .-
-""。「Fulagit so set af Phe ees - x」ae
: oe マウントシー a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©、ih hs Oo a my
| 、° “% a a > wy、eet a 2

セ—ス ミ 。 m、q i qs a 。 : | :
8 広告広告 SD — | 're

。 。フォート・オイ、アン・イズ

光線 ( FA LU、 | TKI. » 4!
a*d#'24gs®。 (、

ゲストラオムの入り口はホテルだけになります。ゲスト4 -

|ロビーでのミーティングを希望します

午後分","--. os.-
-"" ""Fulagit so set af Phe ees - x"" ae
: oe Mt دیکھیں a_i oe
eer0NAls oo ||
uy ® mt oF پر o MS ©، ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce - s Mi . m، q i qs a ۔ : | :
8 اشتہارات ایک ایس ڈی - | دوبارہ

. . Ft oe, an is

شعاعیں ( FA LU, | TKI. » 4!
a * d # ' 24 gs® (،

گیسٹ روم کا داخلی راستہ صرف ایک ہوٹل بن جاتا ہے۔ گیسٹ 4 --

| لابی میں ملاقاتیں چاہیں گے۔

re P m","-.操作系统.-
-”。“Fulagit so set af Phe ees - x” ae
: oe 山见 a_i oe
eer0NAls oo ||
uy ® mt of on o MS ©, ih hs Oo a my
| , °“% a a > wy , eet a 2

Ce—s Mi 。 m, q i qs a 。 : | ：
8 广告广告 sd — | ' 关于

。 。 ft oe，是

射线（FA LU，| TKI。 » 4！
a * d # ' 24 gs ®。 ( ,

客人房间的入口，变成了唯一的酒店。客人4——

|希望在大厅举行会议 rn

重新Pm",success,stylized,sample_images/stylized\Screenshot_8.png,"客室への立入りは
ご宿泊者のみとなります。
ご面会等はロビーにて
お願い申し上げます。
The entrance to the guest room becomes only a hotel guest
I would like the meetings in a lobby",,0.087,0.5263
Screenshot_8.png,stylized,"-. os .-
-"". “Fulagit so set af Phe ees - x” ae
: oe Mt See a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©, ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce — s Mi . m, q i qs a . : | :
8 ad ad a sd — | ' re

. . Ft oe, an is

rays ( FA LU, | TKI. » 4!
a * d # ' 24 gs ®. ( ,

The entrance to the guest raom,becomes onlya hotel.guest 4 -—

| would like the meetings in'a lobby rn

re P m",en,,"-。 os .-
-""。「Fulagit so set af Phe ees - x」ae
: oe マウントシー a_i oe
eer0NAls oo ||
uy ® mt oF on o MS ©、ih hs Oo a my
| 、° “% a a > wy、eet a 2

セ—ス ミ 。 m、q i qs a 。 : | :
8 広告広告 SD — | 're

。 。フォート・オイ、アン・イズ

光線 ( FA LU、 | TKI. » 4!
a*d#'24gs®。 (、

ゲストラオムの入り口はホテルだけになります。ゲスト4 -

|ロビーでのミーティングを希望します

午後分","--. os.-
-"" ""Fulagit so set af Phe ees - x"" ae
: oe Mt دیکھیں a_i oe
eer0NAls oo ||
uy ® mt oF پر o MS ©، ih hs Oo a my
| , ° “% a a > wy , eet a 2

Ce - s Mi . m، q i qs a ۔ : | :
8 اشتہارات ایک ایس ڈی - | دوبارہ

. . Ft oe, an is

شعاعیں ( FA LU, | TKI. » 4!
a * d # ' 24 gs® (،

گیسٹ روم کا داخلی راستہ صرف ایک ہوٹل بن جاتا ہے۔ گیسٹ 4 --

| لابی میں ملاقاتیں چاہیں گے۔

re P m","-.操作系统.-
-”。“Fulagit so set af Phe ees - x” ae
: oe 山见 a_i oe
eer0NAls oo ||
uy ® mt of on o MS ©, ih hs Oo a my
| , °“% a a > wy , eet a 2

Ce—s Mi 。 m, q i qs a 。 : | ：
8 广告广告 sd — | ' 关于

。 。 ft oe，是

射线（FA LU，| TKI。 » 4！
a * d # ' 24 gs ®。 ( ,

客人房间的入口，变成了唯一的酒店。客人4——

|希望在大厅举行会议 rn

重新Pm",success,manga,sample_images/manga\Screenshot.8.png,"OR…. SO I THOUGHT,",,0.0,0.5
Screenshot_9.png,stylized,"“
.
¢
o , id
aid -— ow Mo we weer eet wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
os : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . ee - -
.
.
eo
: ow ase . - ~
eae e
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
- > . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne en ee ee Ed
+e Or eer WR 6 a 8 OE a Se es. SE OE ee Ee as .
. 7
*. - os
santas a i aden wee a ~ Pow... wae. a ee an en -. om % =
.
* ad et eee ~
_ - + pe. - - i me
.
5 cd eam
vn ~e . . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One . _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a en e .",af,"""
.
¢
oh id
aid -— ow Mo we eat again wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
ox : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . eh - -
.
.
eo
: ow ase . - ~
etc
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
-> . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne and ee ee Ed
+e Or honor WR 6 a 8 OE a Se es. SE OE ee Ee if .
. 7
*. - ox
santas a i aden woe a ~ Pow... wow. a ee an and -. to % =
.
* ad et eee ~
_ - + pe. - - i m
.
5 cd eam
from . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One. _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a and e .",,,,success,stylized,sample_images/stylized\Screenshot_9.png,中文字牌,,0.0,0.0
Screenshot_9.png,stylized,"“
.
¢
o , id
aid -— ow Mo we weer eet wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
os : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . ee - -
.
.
eo
: ow ase . - ~
eae e
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
- > . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne en ee ee Ed
+e Or eer WR 6 a 8 OE a Se es. SE OE ee Ee as .
. 7
*. - os
santas a i aden wee a ~ Pow... wae. a ee an en -. om % =
.
* ad et eee ~
_ - + pe. - - i me
.
5 cd eam
vn ~e . . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One . _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a en e .",af,"""
.
¢
oh id
aid -— ow Mo we eat again wee ww - e® . ~~ —— - ~ ene™ ,: oe ~-—w ow — om eee
-e @e- . a *¢
-
. ~
ox : - a* @ <
aiid - ~@~ - rm a OO aw oe ere ee ee eee —~ map - _*
e
- . eh - -
.
.
eo
: ow ase . - ~
etc
.
_ one NN Me we a ee: nn 8 eee ee eo ~~ « a a ae ~-.
-> . --
ae Sa ae ae a, ote Cn eae y SC . .
a A TS AC AR A LET
— a ht nn ir ne and ee ee Ed
+e Or honor WR 6 a 8 OE a Se es. SE OE ee Ee if .
. 7
*. - ox
santas a i aden woe a ~ Pow... wow. a ee an and -. to % =
.
* ad et eee ~
_ - + pe. - - i m
.
5 cd eam
from . ~~ , - .. ~~ nme * - es _-
.
* = . - .
ne i eee ad ~ . One. _ ew we _—— ~- eee ne .. . . —<. «
. . .
— s _ a and e .",,,,success,,testing_images\Screenshot_9.png,IT’S UNBREAKABLE. SEE? !!!?,,0.037,0.0
